Type,External Database,VOC,dvap,SMILES,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,Kappa3,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9
Organic oxygen compounds,NO,NO,38,CC(=O)C(C)(C)C,3.791118417,76.67103446,6.077350269,5.40824829,5.40824829,2.943375673,2.454124145,2.454124145,2.806186218,2.806186218,1.056186218,1.056186218,0,0,0,4.794537184,0,11.19823542,0,0,0,6.9237372,20.7712116,0,0,-0.33,7,88.065,6.67,1.645048191,2.375467372,10.46527778,0.299435687,10.46527778,0.13463291,0.138888889,0.13463291,-0.138888889,-0.299435687,1.6215,30.136,100.161,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,42,0,5.783244946,0,0,0,0,4.794537184,0,0,0,20.7712116,6.9237372,5.414990469,0,4.794537184,5.783244946,0,0,5.414990469,27.6949488,0,0,0,0,0,0,0,0,5.783244946,4.794537184,5.414990469,27.6949488,0,0,0,0,17.07,0,0,10.46527778,0,-0.138888889,0.243055556,0,0,7.347222222,0
Organic acids and derivatives,NO,NO,38,CC(C)OC(=O)CCl,3.245579443,80.49785514,6.568914101,4.978918104,5.73484705,3.66390246,2.419465722,2.953988206,1.672245009,1.939506251,0.476257061,0.694474952,0.294388751,0.35738283,0,4.794537184,0,17.95327512,0,0,0,13.8474744,0,4.736862954,11.60093989,-0.24,8,127.506,7.76,3.724502072,3.933611111,10.26805556,0.462078808,10.26805556,0.320628995,0.054398148,0.320628995,-0.359567901,-0.462078808,1.1768,31.948,136.578,0,2,0,0,0,0,0,0,2,0,3,0,2,0,0,0,48,4.736862954,5.880003445,0,0,0,5.969305288,4.794537184,0,0,11.60093989,0,13.8474744,0,6.103966388,9.531400138,17.57024518,0,0,0,19.95144079,5.880003445,0,0,0,0,0,0,11.60093989,17.95327512,9.531400138,0,13.8474744,0,0,0,0,26.3,4.628472222,5.121527778,10.26805556,0,0,-0.416929012,0,-0.054398148,3.564382716,0
Organic acids and derivatives,NO,YES,38.03,CC(=O)OC(C)(C)C,3.551252924,89.19188266,6.78445705,5.816496581,5.816496581,3.416502219,2.612372436,2.612372436,2.706016132,2.706016132,0.449914957,0.449914957,0.431186218,0.431186218,0,4.794537184,0,11.5703561,0,0,6.9237372,0,20.7712116,0,4.736862954,-0.53,8,104.064,7.47,2.158633812,5.47,10.23715278,0.46015067,10.23715278,0.302646116,0.224537037,0.302646116,-0.327546296,-0.46015067,1.348,31.519,116.16,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,48,4.736862954,5.601050811,0,0,0,5.969305288,4.794537184,0,0,0,0,20.7712116,6.9237372,0,9.531400138,5.969305288,0,0,0,33.29599961,0,0,0,0,0,0,0,0,11.5703561,9.531400138,0,27.6949488,0,0,0,0,26.3,4.798611111,0,10.23715278,0,-0.327546296,-0.224537037,0,0,6.932986111,0
Hydrocarbons,NO,NO,38.05,CCC(C)(CC)CC,3.583212565,42.79398752,6.621320344,6.621320344,6.621320344,3.681980515,3.681980515,3.681980515,2.871320344,2.871320344,2.560660172,2.560660172,0.75,0.75,0,0,0,0,5.414990469,0,19.26246487,0,0,27.6949488,0,0,8,96.088,8,3.111111111,1.851851852,2.354166667,0.064863387,2.354166667,-0.03336908,0.625,0.03336908,0.625,-0.064863387,3.2227,38.98,114.232,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,50,0,0,0,0,0,0,0,0,0,0,46.95741367,5.414990469,0,0,0,0,0,0,5.414990469,46.95741367,0,0,0,0,0,0,0,0,0,0,5.414990469,46.95741367,0,0,0,0,0,0,0,0,0,0.625,0,0,3.958333333,9.166666667,0
Organoheterocyclic compounds,NO,NO,38.1,CC(C)(C)c1ccco1,2.897660566,166.9477471,6.905777394,6.140299098,6.140299098,4.105171716,3.145168207,3.145168207,3.22730142,3.22730142,1.260374428,1.260374428,0.705328459,0.705328459,0,0,0,5.414990469,0,5.760247419,0,6.263162996,12.13273414,20.7712116,4.417150937,-0.72,9,112.087,6.400772947,1.90394296,1.345868073,5.197916667,0.468807081,5.197916667,0.108573051,0.15625,0.108573051,0.15625,-0.468807081,2.5771,37.408,124.183,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,50,4.417150937,5.760247419,0,0,0,0,0,0,0,0,20.7712116,12.13273414,5.414990469,6.263162996,4.417150937,0,0,0,0,26.18620207,0,24.15614455,0,0,0,0,0,0,0,5.414990469,0,26.53145902,22.81304807,0,0,0,13.14,5.197916667,0,0,0,0.15625,1.043981481,3.91724537,1.708912037,6.392361111,0
Hydrocarbons,NO,NO,38.1,C=CC(C)C(C)(C)C,3.800674764,74.52932501,6.78445705,6.36180732,6.36180732,3.481380475,3.107607028,3.107607028,3.390402799,3.390402799,1.719578794,1.719578794,0.353553391,0.353553391,0,0,0,0,11.33289652,0,0,0,6.076020107,34.27388448,0,-0.26,8,96.088,7.74,2.340807863,2.152715582,3.727060185,0.102793529,3.727060185,-0.021586143,0.390625,0.021586143,0.390625,-0.102793529,2.8546,38.816,112.216,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48,0,0,0,0,0,0,0,0,0,6.578935684,33.77096891,11.33289652,0,0,0,0,0,0,11.33289652,27.6949488,0,12.65495579,0,0,0,0,0,0,0,0,11.33289652,27.6949488,12.65495579,0,0,0,0,0,0,0,0,0.390625,0.613425926,0,2,12.57928241,0
Hydrocarbons,NO,NO,38.1,C=CC(C)CC(C)C,3.229948526,62.4385619,6.568914101,6.14626437,6.14626437,3.66390246,3.290129012,3.290129012,2.842535255,2.842535255,1.245558472,1.245558472,0.839795093,0.839795093,0,0,0,0,5.917906046,5.917906046,6.420821623,0,6.076020107,27.35014728,0,-0.26,8,96.088,7.74,3.70682224,3.914216028,3.713657407,0.102813642,3.713657407,-0.026220814,0.689814815,0.026220814,0.689814815,-0.102813642,2.8546,38.816,112.216,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,48,0,0,0,0,0,0,0,0,0,6.578935684,26.84723171,18.25663372,0,0,0,0,0,0,11.83581209,27.19203322,0,12.65495579,0,0,0,0,0,0,0,0,11.83581209,27.19203322,12.65495579,0,0,0,0,0,0,0,0,0,1.498148148,0,3.28125,10.38726852,0
Benzenoids,NO,NO,38.1,c1ccc(c(c1)C(F)(F)F)F,3.141109191,250.8626408,8.483127663,5.321258969,5.321258969,5.015855318,2.833279215,2.833279215,1.977605347,1.977605347,1.179257523,1.179257523,0.691101333,0.691101333,17.55697085,17.56166019,0,0,6.066367068,12.13273414,6.066367068,0,0,0,0,-1.06,11,160.069,8.040603622,2.525092714,1.694649257,12.3655787,0.418721412,12.3655787,0.418721412,0.703703704,0.206346899,-4.591921296,-0.206346899,2.8445,31.402,164.101,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,60,0,5.817220841,0,0,0,6.176298517,0,4.390415048,13.17124514,0,12.13273414,12.13273414,0,5.563451492,17.56166019,0,0,0,0,6.176298517,0,35.64614061,0,0,0,17.56166019,0,0,0,6.176298517,5.817220841,5.563451492,24.26546827,0,0,0,0,47.79168981,0,0,0,-1.222222222,-1.236111111,3.841898148,-4.591921296,0,0
Organic nitrogen compounds,NO,NO,38.1,CCCCNC,2.339092315,15.90013453,4.828427125,4.621320344,4.621320344,2.914213562,2.560660172,2.560660172,1.457106781,1.457106781,0.780330086,0.780330086,0.353553391,0.353553391,0,0,0,0,0,6.544756406,12.84164325,0,7.047671983,12.2405258,0,-0.04,6,74.062,5.96,4.96,3.96,3.068611111,0.319752301,3.068611111,-0.005202449,1.163194444,0.005202449,1.163194444,-0.319752301,1.0059,28.8347,87.166,1,1,0,0,0,0,0,0,1,1,1,0,3,0,0,0,38,5.316788604,0,0,0,0,0,0,0,0,0,13.34455882,20.01325001,0,0,0,0,0,5.316788604,0,19.76538045,13.59242839,0,0,0,5.316788604,0,0,0,13.59242839,0,0,19.76538045,0,0,0,0,12.03,0,0,0,3.068611111,0,0,0,2.594583333,3.355,1.981805556
Organohalogen compounds,NO,NO,38.13,C(CCl)Br,1.974744871,8,3.414213562,2.170142508,4.512067994,1.914213562,1.034522484,2.690513875,0.377964473,1.548927216,0.071428571,1.113461233,0,0,0,0,0,0,5.880003445,5.330089647,0,0,0,15.9299439,11.60093989,0.77,4,139.379,4.77,3.77,2.77,5.13908179,0.125810327,5.13908179,0.032014214,0.708333333,0.032014214,0.708333333,-0.125810327,1.6201,24.514,143.411,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,11.60093989,15.9299439,0,11.21009309,0,0,27.53088379,0,0,0,0,11.21009309,0,0,0,0,0,0,27.53088379,11.21009309,0,0,0,0,0,0,0,0,0,8.255401235,0,0.897376543,0,0.708333333,0,0,0,0
Organosulfur compounds,NO,YES,38.2,CSSC,1.974744871,6,3.414213562,2.816496581,4.449489743,1.914213562,0.983163248,3.949489743,0.333333333,3,0.166666667,1.5,0,0,0,0,0,0,0,0,0,21.58779595,0,12.51153837,0,0.7,4,88.156,4.7,3.7,2.7,2.060185185,0.097881834,2.060185185,-0.007925326,1.773148148,0.007925326,1.773148148,-0.097881834,1.6274,27.03,94.204,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,21.58779595,12.51153837,0,0,0,21.58779595,0,0,0,0,12.51153837,0,0,0,0,0,0,21.58779595,12.51153837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12037037,0,3.546296296
Organoheterocyclic compounds,NO,NO,38.2,C1CC(=O)SC1,2.367351851,61.9483369,4.405777394,3.437816924,4.254313505,2.89384685,2.050476816,3.036075375,1.324023571,2.476288797,0.788288118,1.807186819,0.474679369,1.279700538,0,4.794537184,0,0,5.11527693,18.59449685,11.76188495,0,0,0,0,0.02,6,96.11,4.186112957,1.646196216,0.74398763,10.20601852,0.287232805,10.20601852,0.188472965,0.37037037,0.188472965,0.37037037,-0.287232805,1.04,26.699,102.158,0,1,0,1,1,0,0,0,2,0,2,0,0,0,1,1,34,0,0,5.11527693,0,0,0,4.794537184,0,0,0,11.76188495,6.420821623,12.17367523,0,4.794537184,16.87716188,0,0,0,12.84164325,5.752853607,0,0,0,0,0,0,11.76188495,10.86813054,4.794537184,0,12.84164325,0,0,0,0,17.07,0,1.458333333,10.20601852,0.37037037,0,1.054398148,0,1.91087963,0,0
Organic oxygen compounds,NO,NO,38.2,COC(OC)OC,2.992302883,28.40637196,5.698670613,4.802095141,4.802095141,3.346065215,1.931851653,1.931851653,0.995781916,0.995781916,0.577350269,0.577350269,0.288675135,0.288675135,6.476087071,0,0,0,0,0,21.32939262,0,0,14.21058886,0,-0.12,7,96.041,6.88,4.050068027,2.560272109,4.604166667,0.333319648,4.604166667,0.270321715,0.513888889,0.270321715,-0.513888889,-0.333319648,0.2092,24.815,106.121,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,44,14.21058886,0,0,0,6.476087071,0,0,0,0,0,0,0,21.32939262,0,14.21058886,0,0,0,0,6.476087071,21.32939262,0,0,0,0,0,0,0,27.80547969,14.21058886,0,0,0,0,0,0,27.69,13.8125,0,0,0,0,0,0,0,-0.513888889,4.534722222
Organohalogen compounds,NO,NO,38.3,CCCCCCl,2.339092315,15.90013453,4.828427125,4.206391598,4.962320544,2.914213562,2.474368023,3.008890507,1.396089018,1.774053491,0.737184012,1.004445253,0.344491118,0.533473355,0,0,0,0,0,5.880003445,19.26246487,0,0,6.9237372,11.60093989,0.29,6,95.508,6.29,5.29,4.29,5.38029321,0.126716971,5.38029321,0.022295401,0.827222222,0.022295401,0.827222222,-0.126716971,2.4154,30.245,106.596,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,38,0,0,0,0,0,0,0,0,0,11.60093989,19.76538045,6.420821623,5.880003445,0,0,11.60093989,0,0,0,26.18620207,5.880003445,0,0,0,0,0,0,11.60093989,5.880003445,0,0,26.18620207,0,0,0,0,0,0,5.38029321,0,0,0,0.827222222,0,3.730432099,2.17316358,0
Organosulfur compounds,NO,NO,38.3,C=CSC=C,2.653163075,32.91260938,4.121320344,2.977162391,3.793658972,2.414213562,1.287901102,2.230710143,0.469416097,1.40824829,0.19245009,0.577350269,0.068041382,0.204124145,0,0,0,0,0,0,11.76188495,10.81610418,0,13.15787137,0,-0.17,5,80.111,4.83,3.83,3.83,3.44212963,0.107294644,3.44212963,-0.032046169,1.490740741,0.032046169,1.490740741,-0.107294644,2.0066,27.985,86.159,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,28,0,0,0,0,0,0,0,0,0,11.76188495,13.15787137,10.81610418,0,0,0,11.76188495,0,0,0,0,0,23.97397555,0,0,0,0,0,11.76188495,0,0,0,0,23.97397555,0,0,0,0,0,1.490740741,0,3.458333333,0,0,0,0,6.884259259,0
Organic oxygen compounds,NO,NO,38.3,C1CC(=O)C1,2.32240505,50.6682905,3.698670613,3.029568634,3.029568634,2.39384685,1.911230926,1.911230926,1.392228525,1.392228525,0.911230926,0.911230926,0.321114263,0.321114263,0,4.794537184,0,0,5.783244946,19.26246487,0,0,0,0,0,-0.33,5,64.043,2.884132762,0.813808964,0.318370551,9.899305556,0.299717464,9.899305556,0.132438405,0.435185185,0.132438405,0.435185185,-0.299717464,0.7394,18.858,70.091,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,28,0,5.783244946,0,0,0,0,4.794537184,0,0,0,0,6.420821623,12.84164325,0,4.794537184,5.783244946,0,0,0,19.26246487,0,0,0,0,0,0,0,0,5.783244946,4.794537184,0,19.26246487,0,0,0,0,17.07,0,0,9.899305556,0,0,0.435185185,0,2.832175926,0,0
Organic oxygen compounds,NO,NO,38.3,CCCOC(C)(C)C,3.111766194,51.89739057,6.621320344,6.322461853,6.322461853,3.560660172,3.199906061,3.199906061,2.960834148,2.960834148,0.73919892,0.73919892,0.40824829,0.40824829,0,0,0,5.601050811,0,13.02770359,0,0,0,27.6949488,4.736862954,-0.04,8,100.076,7.96,3.079539222,5.96,5.378472222,0.375877431,5.378472222,0.059800925,0.051597222,0.059800925,0.051597222,-0.375877431,2.2115,35.996,116.204,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,50,4.736862954,0,0,0,0,0,0,0,0,0,6.9237372,27.19203322,6.606881965,5.601050811,4.736862954,0,0,0,0,39.71682123,6.606881965,0,0,0,0,0,0,0,12.20793278,4.736862954,0,34.11577042,0,0,0,0,9.23,5.378472222,0,0,0,0.051597222,0,0,1.108402778,9.211527778,0
Organometallic compounds,NO,NO,38.4,CCO[Si](C)(C)C,3.154490065,46.53206898,5.914213562,5.615355072,6.615355072,3.060660172,2.699906061,6.108154351,2.545385138,7.058805144,0.577350269,1.732050808,0.433012702,1.299038106,8.317393253,0,0,0,0,6.606881965,0,0,6.9237372,19.64103406,4.426005026,0.176883117,7,104.14,7.176883117,2.47588531,6.176883117,5.368055556,0.417914276,5.368055556,0.183159986,0.870756173,0.183159986,-1.157214506,-0.417914276,1.8578,34.972,118.252,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,44,4.426005026,0,8.317393253,0,0,0,0,0,0,0,0,26.56477126,6.606881965,0,4.426005026,8.317393253,0,0,0,26.56477126,6.606881965,0,0,0,0,0,0,0,14.92427522,4.426005026,0,6.9237372,0,19.64103406,0,0,9.23,5.368055556,0,0,0,0,0,0,0,9.483603395,-1.157214506
Hydrocarbons,NO,NO,38.41,C[C@H]1CCCC[C@@H]1C,2.279400271,56.4385619,5.983127663,5.983127663,5.983127663,3.804530453,3.804530453,3.804530453,3.239024819,3.239024819,2.540336414,2.540336414,1.501661279,1.501661279,0,0,0,0,0,11.83581209,25.68328649,0,0,13.8474744,0,0,8,96.088,6.125,2.52,1.239669421,2.378796296,0.062254863,2.378796296,-0.041698204,1.003472222,0.041698204,1.003472222,-0.062254863,2.8326,36.796,112.216,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,48,0,0,0,0,0,0,0,0,0,0,39.53076089,11.83581209,0,0,0,0,0,0,11.83581209,39.53076089,0,0,0,0,0,0,0,0,0,0,11.83581209,39.53076089,0,0,0,0,0,0,0,0,0,0,2.006944444,0,5.90212963,4.757592593,0
Organic oxygen compounds,NO,YES,38.46,CCCC(=O)C,2.83125711,47.90013453,4.991563832,4.322461853,4.322461853,2.77005561,2.264784317,2.264784317,1.452015103,1.452015103,0.602062073,0.602062073,0.352062073,0.352062073,0,4.794537184,0,5.783244946,0,12.84164325,0,6.9237372,6.9237372,0,0,-0.33,6,76.054,5.67,2.884132762,3.67,10.04375,0.300031213,10.04375,0.129329532,0.289351852,0.129329532,0.289351852,-0.300031213,1.3755,25.589,86.134,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,36,4.794537184,5.783244946,0,0,0,0,0,0,0,0,6.9237372,13.34455882,6.420821623,0,4.794537184,5.783244946,0,0,0,26.68911765,0,0,0,0,0,0,0,0,5.783244946,4.794537184,0,26.68911765,0,0,0,0,17.07,0,0,10.04375,0,0,0.289351852,0,1.717592593,3.615972222,0
Benzenoids,NO,NO,38.5,c1ccc(cc1)COC(=O)Cl,2.453018744,233.1071909,8.104448007,5.788319181,6.544248127,5.2876937,3.150142655,3.528107128,2.011910378,2.320517077,1.19514015,1.304249095,0.714308968,0.768863441,5.42848711,4.794537184,0,6.606881965,0,5.563451492,0,0,30.33183534,4.736862954,11.60093989,-1.02,11,163.539,8.080200401,3.984450935,3.048411181,10.16027762,0.448815304,10.16027762,0.403596407,0.239259259,0.403596407,-0.769580499,-0.448815304,2.562,42.48,170.595,0,2,0,0,0,1,0,1,2,0,3,0,2,0,0,0,58,4.736862954,6.606881965,0,0,0,5.42848711,0,4.794537184,0,0,30.33183534,5.563451492,11.60093989,0,9.531400138,17.029427,0,0,0,6.606881965,0,35.89528683,0,0,0,4.794537184,0,11.60093989,5.42848711,11.34374492,0,5.563451492,30.33183534,0,0,0,26.3,4.55441358,4.966545887,10.16027762,0,0.162363946,0,9.361584152,0,0.239259259,0
Hydrocarbons,NO,NO,38.5,CCC1=CCCC1,2.361138807,80.03910002,5.112884175,4.905777394,4.905777394,3.431851653,3.111136987,3.111136987,2.108154351,2.108154351,1.58915195,1.58915195,1.058486698,1.058486698,0,0,0,0,0,0,25.68328649,5.57310453,0,12.99975731,0,-0.26,7,84.077,4.888367953,2.152715582,1.05107143,2.375,0.085330281,2.375,-0.031747014,1.277777778,0.031747014,1.277777778,-0.085330281,2.5067,32.225,96.173,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,0,0,0,0,0,0,18.57286184,25.68328649,0,0,0,0,0,0,0,32.60702369,0,11.64912464,0,0,0,0,0,0,0,0,0,32.60702369,11.64912464,0,0,0,0,0,0,0,0,1.666666667,0,0,7.766712963,2.233287037,0
Organohalogen compounds,NO,NO,38.5,CC(=O)I,2.803039488,29.01955001,3.577350269,2.286212763,4.443711055,1.732050808,0.893106382,1.971855527,0.470258057,1.989404697,0,0,0,0,0,4.794537184,0,3.789975726,0,0,6.9237372,22.59087063,0,0,0,0.4,4,166.925,4.4,1.694117647,29.4,9.431111111,0.288132223,9.431111111,0.188854724,0.136666667,0.188854724,0.136666667,-0.288132223,0.9679,24.701,169.949,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,24,0,0,3.789975726,0,0,0,4.794537184,0,0,0,0,22.59087063,6.9237372,0,4.794537184,26.38084635,0,0,0,6.9237372,0,0,0,0,0,0,0,22.59087063,3.789975726,4.794537184,0,6.9237372,0,0,0,0,17.07,0.136666667,1.704444444,9.431111111,0,0,0,0,0,1.514444444,0
Hydrocarbons,NO,NO,38.5,C=C(C)C(C)C(C)C,3.637682548,80.03910002,6.732050808,6.36180732,6.36180732,3.553418013,3.207612666,3.207612666,2.879044741,2.879044741,1.777317077,1.777317077,0.569035594,0.569035594,0,0,0,0,5.917906046,5.917906046,5.57310453,0,0,34.27388448,0,-0.26,8,96.088,7.74,2.907105656,2.152715582,3.876296296,0.099861105,3.876296296,-0.021401081,0.675925926,0.021401081,0.675925926,-0.099861105,2.8546,38.816,112.216,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,48,0,0,0,0,0,0,0,0,0,0,32.92325181,18.75954929,0,0,0,0,0,0,11.83581209,27.6949488,0,12.15204021,0,0,0,0,0,0,0,0,11.83581209,27.6949488,12.15204021,0,0,0,0,0,0,0,0,1.291666667,1.418981481,0,0,12.62268519,0
Hydrocarbons,NO,NO,38.5,C=CCC(C)C(C)C,3.304898039,62.4385619,6.568914101,6.14626437,6.14626437,3.680739213,3.290129012,3.290129012,2.745678215,2.745678215,1.676522878,1.676522878,0.535057239,0.535057239,0,0,0,0,0,18.25663372,0,0,6.076020107,27.35014728,0,-0.26,8,96.088,7.74,3.70682224,2.838891423,3.683055556,0.103072659,3.683055556,-0.0325091,0.798611111,0.0325091,0.798611111,-0.103072659,2.8546,38.816,112.216,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,48,0,0,0,0,0,0,0,0,0,6.578935684,26.84723171,18.25663372,0,0,0,0,0,0,11.83581209,27.19203322,0,12.65495579,0,0,0,0,0,0,0,0,11.83581209,27.19203322,12.65495579,0,0,0,0,0,0,0,0,0,1.597685185,0,3.141203704,10.42777778,0
Lipids and lipid-like molecules,NO,NO,38.5,C1C2CC3C1C3C2,2.173024947,87.43228036,4.43072142,4.43072142,4.43072142,3.449489743,3.449489743,3.449489743,3.564696017,3.564696017,3.325443252,3.325443252,3.016507858,3.016507858,0,0,0,0,0,0,23.67162418,19.26246487,0,0,0,0,7,84.077,3.111111111,0.666666667,0.198347107,1.62037037,0.047018698,1.62037037,-0.034907905,1.208333333,0.034907905,1.208333333,-0.047018698,1.6623,27.811,94.157,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,4,38,0,0,0,0,0,0,0,0,0,0,0,42.93408905,0,0,0,0,0,0,23.67162418,19.26246487,0,0,0,0,0,0,0,0,0,0,23.67162418,19.26246487,0,0,0,0,0,0,0,0,0,0,4.972222222,0,4.861111111,0,0
Hydrocarbons,NO,NO,38.5,C1CCCCCC1,2.041666667,19.65148445,4.949747468,4.949747468,4.949747468,3.5,3.5,3.5,2.474873734,2.474873734,1.75,1.75,1.237436867,1.237436867,0,0,0,0,0,0,44.94575136,0,0,0,0,0,7,84.077,5.142857143,3.06122449,1.959183673,1.5,0.053305973,1.5,-0.053305973,1.5,0.053305973,1.5,-0.053305973,2.7307,32.319,98.189,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,42,0,0,0,0,0,0,0,0,0,0,44.94575136,0,0,0,0,0,0,0,0,44.94575136,0,0,0,0,0,0,0,0,0,0,0,44.94575136,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0
Hydrocarbons,NO,NO,38.5,CCC(=C)C(C)(C)C,3.823378455,82.70165767,6.78445705,6.414213562,6.414213562,3.481380475,3.164213562,3.164213562,3.207106781,3.207106781,1.487436867,1.487436867,0.530330086,0.530330086,0,0,0,0,5.414990469,6.420821623,5.57310453,0,0,34.27388448,0,-0.26,8,96.088,7.74,2.340807863,2.152715582,3.944444444,0.09934146,3.944444444,-0.01757945,0.314236111,0.01757945,0.314236111,-0.09934146,2.9987,38.886,112.216,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48,0,0,0,0,0,0,0,0,0,0,39.84698901,11.83581209,0,0,0,0,0,0,5.414990469,34.11577042,0,12.15204021,0,0,0,0,0,0,0,0,5.414990469,34.11577042,12.15204021,0,0,0,0,0,0,0,0,1.64525463,0,0,1.100694444,12.67071759,0
Hydrocarbons,NO,NO,38.5,CCC(=C)CC(C)C,3.245579443,70.10749561,6.568914101,6.198670613,6.198670613,3.66390246,3.330715782,3.330715782,2.701524386,2.701524386,1.196923425,1.196923425,0.721687836,0.721687836,0,0,0,0,0,12.33872767,11.99392615,0,0,27.35014728,0,-0.26,8,96.088,7.74,3.70682224,3.914216028,3.913333333,0.099862066,3.913333333,-0.029986712,0.780046296,0.029986712,0.780046296,-0.099862066,2.9987,38.886,112.216,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,48,0,0,0,0,0,0,0,0,0,0,32.92325181,18.75954929,0,0,0,0,0,0,5.917906046,33.61285484,0,12.15204021,0,0,0,0,0,0,0,0,5.917906046,33.61285484,12.15204021,0,0,0,0,0,0,0,0,1.375,0.780046296,0,2.328055556,10.51689815,0
Hydrocarbons,NO,NO,38.5,CCC(C)(C)C(=C)C,3.908496638,88.21143267,6.78445705,6.414213562,6.414213562,3.504035845,3.164213562,3.164213562,3.017766953,3.017766953,2.039213562,2.039213562,0.301776695,0.301776695,0,0,0,0,5.414990469,0,11.99392615,0,0,34.27388448,0,-0.26,8,96.088,7.74,2.340807863,1.6882848,3.897638889,0.099600503,3.897638889,-0.015274901,0.347222222,0.015274901,0.347222222,-0.099600503,2.9987,38.886,112.216,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,48,0,0,0,0,0,0,0,0,0,0,32.92325181,18.75954929,0,0,0,0,0,0,5.414990469,34.11577042,0,12.15204021,0,0,0,0,0,0,0,0,5.414990469,34.11577042,12.15204021,0,0,0,0,0,0,0,0,1.625,0,0,1.18287037,12.6087963,0
Hydrocarbons,NO,NO,38.5,CCC(C)C=C(C)C,3.51436335,76.03910002,6.568914101,6.36180732,6.36180732,3.66390246,3.314713809,3.314713809,2.629549111,2.629549111,1.261801681,1.261801681,0.686886724,0.686886724,0,0,0,0,0,5.917906046,11.99392615,0,0,33.77096891,0,-0.26,8,96.088,7.74,3.70682224,3.914216028,2.305555556,0.083056599,2.305555556,-0.02621135,0.763888889,0.02621135,0.763888889,-0.083056599,2.9987,38.886,112.216,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,48,0,0,0,0,0,0,0,0,0,0,31.91742066,19.76538045,0,0,0,0,0,0,5.917906046,34.11577042,0,11.64912464,0,0,0,0,0,0,0,0,5.917906046,34.11577042,11.64912464,0,0,0,0,0,0,0,0,1.429953704,0.763888889,0,3.560694444,8.745462963,0
